,Cover_Type
38402,1
415183,1
168485,0
522063,0
509698,0
457636,0
569217,1
7767,5
263785,0
63912,1
552806,0
406692,1
104690,1
191006,0
395461,2
573978,5
40099,0
469150,0
482918,1
417253,5
20310,0
151981,1
351946,0
105537,1
544755,0
98336,0
491028,1
333674,1
336090,1
433496,0
495485,1
272597,0
337826,1
21857,1
137656,1
521061,0
39857,1
296317,5
381323,0
183116,1
213281,0
352906,0
10734,1
561773,1
148838,0
316447,6
273063,4
166269,0
148027,0
165196,1
25153,1
355524,5
405039,1
539476,0
525760,0
454421,0
23811,1
182532,0
206634,0
495233,0
40132,0
160690,1
507853,1
211176,0
15509,1
389318,6
125692,1
77318,1
392342,4
201745,0
177941,1
9869,6
239140,1
288630,2
325729,1
267646,2
439868,0
456800,1
113351,1
116907,1
380153,0
60080,1
507481,0
391889,0
395012,0
221959,1
125766,1
105149,1
358379,1
511734,0
242290,0
307071,1
333918,2
96966,0
423699,0
313882,1
56027,1
1077,1
122331,1
541446,0
498489,6
49616,1
269507,1
553747,1
313219,0
570838,1
162584,1
452886,0
218464,1
391168,0
519871,0
265664,1
419457,1
146788,1
76799,1
103370,1
258590,1
98750,4
421785,0
27141,1
52348,1
135856,1
356702,2
10214,0
366342,1
250910,0
322005,2
230024,1
91755,1
224632,1
176517,1
536203,0
347814,1
410909,0
381534,1
486119,1
442150,0
35416,0
264284,0
521560,1
75926,1
516814,0
392062,1
58088,0
347830,1
289875,0
131103,1
162842,1
185135,1
177127,1
237345,2
93606,1
165790,0
369700,1
223103,0
294001,2
457358,1
21760,1
153091,1
131492,1
325346,4
393705,0
450381,0
285914,2
75510,1
248755,2
259850,1
467015,0
193960,0
548130,0
401977,1
161143,1
495993,0
139867,1
283111,5
228090,5
134864,1
330269,1
1716,4
299979,1
496276,0
278337,5
495428,0
18575,1
439548,0
249480,2
454320,1
175042,1
63579,1
24587,1
10906,2
297465,0
222204,0
152212,1
39606,1
335339,2
273764,5
214137,1
99527,1
510217,0
298782,0
152564,1
50110,1
335212,0
356976,1
193020,0
266376,5
63705,1
355261,0
205115,0
440978,1
331347,1
303548,1
376009,1
132248,1
233967,5
253961,0
18433,1
111796,1
422308,1
51817,1
418257,1
310331,0
163978,1
552571,0
395678,0
434054,0
2345,4
539179,0
18486,1
327962,0
232618,0
441237,0
523471,1
439508,0
241156,5
280988,0
106549,0
186673,0
54740,1
571137,1
453154,0
91240,1
206968,1
115614,1
105426,1
291736,5
187505,1
351195,2
518654,0
340575,0
255319,1
456543,0
186741,0
411165,1
381026,1
270938,1
267081,1
35446,0
338067,1
44145,1
481453,0
326365,1
467530,0
355681,1
35163,1
381663,1
118597,1
319318,2
284830,5
200637,0
36396,1
63097,1
174023,1
179915,1
268695,2
255427,1
379210,1
435947,0
346443,2
178119,0
540896,0
24522,1
507975,0
442575,0
257599,1
498690,0
423151,0
332946,0
332328,1
212298,1
184580,0
100503,1
204777,0
337699,1
472119,0
62340,1
424618,1
151464,1
338121,1
141590,1
417169,1
444723,0
64201,1
119156,1
195478,0
404473,0
523415,0
573524,2
329653,2
333420,1
38853,1
463353,1
574317,2
209675,0
314600,0
95649,1
245464,1
57056,1
416952,0
283132,5
157840,1
329188,0
114321,4
419835,0
235342,1
323923,1
518335,0
469495,0
500094,1
247016,1
494505,0
367223,2
477346,6
203929,1
524141,0
309982,0
440065,1
91745,1
367718,1
319089,0
445140,0
565502,1
526748,0
267209,2
56642,1
430363,1
402143,1
481662,1
186491,0
409194,0
438064,0
457915,1
473551,1
545750,0
498604,1
177772,1
407952,0
178085,0
27188,1
131093,1
472925,6
452425,0
307216,5
447225,0
23482,1
493593,1
125640,1
343475,0
149913,0
89528,1
104679,1
203759,0
267379,0
493831,0
105487,1
252846,1
198202,1
27162,1
577561,2
294035,2
17857,1
507518,0
88567,0
347998,0
166822,1
201533,0
263012,1
525093,0
524992,0
327472,0
210792,1
115058,0
20357,1
84676,0
68160,1
228071,1
565027,2
171058,1
492098,6
372410,1
566766,1
468016,0
157792,0
87017,1
252586,2
307328,0
256532,1
442302,0
381382,0
548011,1
431699,0
170974,0
549363,1
284313,0
448662,0
45712,1
233761,1
363378,0
93800,1
314489,1
105595,1
569897,1
306787,0
6519,2
202606,0
212070,0
63603,1
337465,2
39294,0
369459,5
286013,5
177300,1
577816,2
283959,1
428673,1
259269,1
559324,2
497999,0
503367,0
73876,1
354698,1
79550,1
119647,1
154233,1
12173,4
148186,1
126917,0
409089,1
263113,2
194343,1
437658,0
224160,1
99842,1
90460,1
218807,1
42627,1
522524,0
384148,6
518044,0
407976,6
297320,5
408305,4
551336,1
487339,1
49840,1
63000,1
344236,1
483490,1
29252,0
579390,2
376373,4
107657,1
237808,5
550093,1
215447,0
442542,0
301459,0
495089,0
528371,0
578271,2
29706,1
124252,0
149278,1
263249,2
275430,2
440941,1
400768,1
112923,1
51009,1
227687,2
454239,1
541018,6
274946,2
400064,1
559781,1
346516,2
387095,0
136050,1
188678,0
23501,1
207329,0
25055,1
145727,0
245003,2
115998,1
546097,1
339502,1
526711,0
563694,1
309067,1
543101,0
284919,0
122316,0
422075,1
483165,1
140816,1
435819,0
204014,0
193505,0
216428,6
165474,0
388425,0
205241,0
447759,0
540945,0
365434,1
457350,1
353341,0
224795,5
46613,1
160013,0
530182,0
299643,1
308264,0
528822,0
341303,0
452397,6
167243,1
526549,0
13698,5
324608,1
240,1
230312,1
224078,1
559733,0
363862,1
109222,1
317210,0
86319,1
13015,2
131300,1
142576,1
43773,1
511708,0
180231,0
230309,1
251321,2
479282,6
253111,2
174029,0
473016,1
454678,0
495262,0
277384,5
457974,0
95402,1
515821,0
574759,2
303344,0
222231,6
560104,0
505135,0
387490,1
549574,1
431661,1
501474,0
298167,5
269120,2
388115,0
238470,1
51981,1
66028,1
10930,5
53735,1
60549,1
265154,0
277816,2
501548,0
474729,0
366574,1
187969,0
255949,1
90992,1
690,1
222484,1
5126,3
236132,1
297775,5
247049,1
470662,1
498028,0
387590,1
94627,0
416219,0
302150,1
475122,1
74469,4
96166,1
462597,6
14165,1
187841,0
102875,0
240988,1
555388,1
495934,0
65816,0
127369,1
109030,1
53769,1
148007,1
451766,0
83044,1
205031,0
379316,1
49922,1
450547,0
158983,1
318477,1
36326,1
56651,1
275423,2
166711,1
285935,5
411238,1
295957,5
80761,1
190880,0
19900,1
350515,1
472616,1
140527,1
555402,1
484357,1
253379,1
548755,0
397240,0
61805,1
487748,0
213169,1
238138,1
475822,6
231544,2
354239,2
343171,0
115163,1
35364,1
240233,5
509983,1
205260,0
69046,1
103190,1
66183,1
307861,1
421132,1
575059,2
324691,1
272093,1
121688,1
406263,6
284872,5
310476,0
87938,0
68122,0
190266,4
43877,1
533203,0
468537,6
326763,1
29251,0
510991,0
281019,1
226018,1
64872,0
301198,1
188850,0
8938,0
33583,1
507543,0
2273,5
503131,0
555091,1
342438,0
538374,0
414565,2
178939,0
407382,0
509050,6
235937,2
569074,1
304738,5
521412,1
128261,1
473857,1
516277,0
167605,1
401327,1
112113,1
163536,1
545663,1
270603,3
212057,0
218400,0
431647,1
546201,0
303658,1
303028,1
122635,1
162186,1
320284,1
433712,0
497018,1
172467,1
118057,1
325225,1
37155,1
509747,0
89655,1
159812,0
18204,1
335030,0
438722,0
179887,0
22853,1
32370,1
207398,1
130040,1
233874,5
272038,1
122241,1
523162,1
284190,2
212783,6
526150,0
488339,1
498702,1
531816,1
403099,0
338091,2
467302,1
168686,1
306542,1
480381,6
287548,5
7664,2
573078,2
211359,1
134451,1
504573,1
224309,1
66952,1
72549,1
104929,0
130281,1
19011,1
98841,1
13500,2
471571,1
565578,1
117622,1
561241,1
29576,1
356669,0
184041,0
70728,1
114357,1
386063,6
511521,1
317251,1
208858,0
521110,1
88510,1
402093,1
333746,1
580345,5
180066,1
134337,0
495747,0
276459,1
136471,1
18002,1
77238,1
534096,1
72306,1
27916,0
435299,0
193297,0
474586,0
98258,1
10324,6
320028,1
20573,1
319401,0
247255,0
543088,0
392967,1
82871,1
26183,1
506019,0
4465,4
354427,0
73818,1
469587,0
256905,1
421008,0
364653,1
576018,5
356440,6
415807,1
315390,1
20191,1
388182,1
303848,0
411986,0
220598,1
496133,0
234926,1
114934,1
407596,1
517624,0
235915,2
140928,1
36953,0
480532,0
316401,1
299019,6
285028,1
255695,0
349976,2
471749,1
434360,1
568029,1
36184,0
262913,1
560192,1
369204,0
96568,1
177124,1
185191,0
525109,0
78801,1
119066,1
399982,0
531947,0
447609,0
86630,1
319049,0
279669,5
274029,0
168004,1
307812,0
253850,0
404718,0
183697,0
402300,0
109132,1
544191,1
76957,0
418897,0
264042,2
121272,1
111979,1
480393,6
523379,1
416947,0
12337,3
268723,2
468525,6
577316,2
292616,2
33626,1
475591,0
164861,0
341422,1
13087,5
209326,1
407465,0
278403,2
300805,1
470264,0
348879,0
154941,1
288090,2
558864,0
136021,1
3901,3
380321,1
165225,0
455068,0
136294,1
403390,0
134736,1
432809,1
157494,1
308535,1
558300,1
420471,0
366633,1
305020,1
502145,0
113766,1
354432,0
192369,1
558596,1
331414,1
210395,0
528138,0
423836,0
159393,1
133465,1
290921,0
274115,1
322739,1
91803,1
137625,1
60087,1
545859,0
531642,1
330808,0
60437,1
391570,1
327539,1
496581,0
61904,1
472936,6
417279,0
466230,0
501159,1
269902,0
384716,6
253429,1
255565,2
498237,0
467289,1
549111,1
554591,1
79081,1
494291,0
57902,1
311773,0
56850,0
477911,0
244977,5
400209,2
170905,1
105440,1
130491,1
65383,1
562038,0
142523,0
54154,1
402544,0
100491,1
270210,2
371723,1
206955,0
193956,0
462323,0
483454,0
292007,1
250538,2
76776,1
460984,1
451718,0
502017,0
88974,1
104233,1
158125,1
197875,1
543118,6
331321,1
94770,1
129425,1
80111,1
347945,0
227524,1
143024,1
470238,1
356248,0
223184,1
229206,6
196753,1
264936,1
99686,0
22790,1
425983,0
351034,1
518995,0
148502,0
80839,1
85787,1
146549,1
335479,0
292365,0
213411,6
291195,5
7175,0
162206,1
136467,0
53369,1
465098,6
295690,1
513243,0
297424,0
125915,1
67357,1
469785,1
166347,0
578941,2
79750,1
199237,0
293227,6
4295,3
488807,1
137075,1
399369,1
426455,0
372261,1
548333,1
95921,1
374805,6
175604,1
446815,0
1207,4
348917,0
31187,1
22058,1
335650,1
533819,0
231919,5
152085,1
132986,1
575518,5
132056,1
138608,0
422659,0
39580,1
348186,2
326731,4
478010,1
263825,0
387493,1
206249,1
396634,1
261335,0
474119,6
170374,0
254546,0
260677,2
168494,1
529932,1
460697,0
8009,6
349668,0
465269,0
192501,0
348491,0
503931,0
168207,1
302303,5
56058,0
95379,1
263882,0
168760,1
338221,0
321300,1
126225,0
165425,1
361883,0
452292,1
11432,0
573990,2
183990,0
375165,0
249287,1
430679,1
392350,1
81472,0
336514,1
82627,1
229406,1
353201,0
262044,1
223910,2
341181,0
150157,0
308914,0
344663,2
523220,0
394672,1
435166,6
32922,1
92639,0
540404,0
10433,0
236825,1
233616,0
54799,0
249991,2
245823,0
273067,4
458600,6
213972,0
25701,1
432143,0
164512,1
310002,0
448597,0
108035,1
144904,0
74095,1
526862,0
92813,1
439181,0
419652,1
168073,0
308518,1
521119,1
421060,0
388634,0
235445,2
279051,5
48993,1
25402,0
361410,1
98971,1
167011,1
381975,0
445544,0
460897,1
559454,0
416041,0
168535,1
316494,0
160978,1
395108,1
421203,0
283828,6
363408,0
576848,2
145724,0
47918,0
300383,1
300696,1
464149,0
117257,1
368485,4
249529,0
304410,1
504581,1
570933,2
52529,1
107471,1
216917,0
114991,1
320495,1
134192,1
157937,1
305108,1
337172,0
410631,0
523862,0
561539,1
449672,0
65016,1
480943,6
567093,1
340010,1
255077,1
269778,5
324684,0
85019,1
348627,1
350185,1
414336,0
290049,0
273882,2
176330,0
395360,1
419687,0
537451,0
401736,0
238962,1
469582,0
446201,6
405376,0
176342,0
266663,1
175123,0
415979,0
24570,1
64919,0
372576,1
99362,1
238588,1
574516,2
550590,1
433828,0
159324,1
467763,1
359327,1
62122,1
204969,0
46782,0
438005,0
498768,1
151884,1
534736,0
378660,0
422307,1
514317,0
344995,0
226341,0
398743,1
561377,1
160567,0
471029,1
163452,0
50420,1
247146,2
565490,1
341310,0
470058,0
361053,0
230371,1
548414,1
32692,0
423773,0
172736,1
319959,1
503754,0
319923,1
33252,0
432238,0
490741,1
167062,0
7666,6
140683,1
319705,0
187831,0
26633,1
250579,2
500595,1
304795,0
243594,0
402028,0
577260,2
516676,0
424085,1
522269,0
401515,1
353100,0
163350,1
468363,1
573391,2
513904,0
324074,2
26481,1
549203,1
488579,0
104767,1
129598,1
19186,0
423531,1
512236,1
540923,0
14798,6
404597,0
203593,1
80914,0
540534,0
502757,1
475192,6
230327,1
244148,4
472959,6
361129,1
358332,0
523275,0
162458,0
130176,1
440731,0
182951,0
135493,1
147004,0
446528,1
268356,0
407081,0
195064,1
39736,0
407994,0
338335,0
257413,0
530419,0
222496,1
378165,6
353730,0
470524,1
336759,2
566380,5
366294,0
56626,1
75658,1
468350,0
91866,1
347446,1
476596,1
46829,1
132011,1
214380,1
138460,1
473392,0
278485,2
91569,0
554149,1
563050,0
262577,1
317823,1
234813,0
553970,0
221392,2
184007,0
440092,0
410230,0
537717,0
554907,1
150909,0
174221,1
220816,1
35137,1
236083,4
3300,3
292899,1
236458,0
393007,0
117688,1
536224,0
507989,0
464958,1
530010,0
566589,1
550556,0
299638,1
374072,1
457008,6
176670,1
279275,1
86049,1
281023,1
57033,0
576934,2
133455,1
397220,0
204910,1
187340,0
369752,0
228986,1
524957,0
274702,1
465389,1
324151,0
497405,6
258487,2
107509,1
92173,1
423057,1
429997,0
313244,1
566178,1
264842,1
244400,1
119718,0
422111,0
5066,3
352933,1
334697,0
256421,1
537011,6
95723,1
186920,0
382002,0
93844,1
390878,2
83517,1
555871,1
369900,1
43160,0
122792,0
524269,0
256409,1
323516,0
239648,1
7655,1
358193,1
308592,0
300703,1
308038,1
399852,0
241734,4
438768,1
74124,1
82864,1
286637,0
171951,1
373438,4
244981,5
518378,1
464719,0
291886,0
429316,1
81942,1
104236,1
11959,0
502038,0
261519,1
461032,1
227297,0
543609,0
372060,1
153217,1
73881,1
436068,1
516050,6
80231,1
80102,1
311,0
280634,2
355795,0
69327,1
469545,6
498319,0
388191,1
427921,1
149050,1
64545,1
4825,3
474691,1
119770,1
547060,0
415575,0
544221,0
565748,1
320766,0
538970,6
472232,1
237701,1
174437,1
39321,0
384087,6
274978,2
7977,6
298427,0
439720,1
355330,1
10704,0
313779,0
222302,1
12872,3
135463,4
129393,1
160117,1
145275,0
67533,1
135840,1
435316,1
323254,4
487986,1
39570,1
104417,1
232002,5
326968,0
394469,0
410045,0
242055,5
394405,0
284412,1
40783,1
272626,1
247807,1
38022,1
394283,0
510855,0
515166,1
552847,1
15850,1
133430,1
281433,5
567195,1
288277,5
272390,0
560950,1
78340,1
574968,5
484069,0
140147,1
66961,1
51616,1
375121,2
308174,1
451958,0
491140,1
136107,0
411239,1
364443,1
17432,0
436972,0
340875,6
521551,6
432942,0
168967,1
541632,1
362691,1
227451,1
94386,1
498998,1
467033,0
538108,0
33633,1
70303,1
132898,0
326470,1
153516,0
226337,0
358218,0
288248,5
530387,0
429479,0
7110,4
503031,0
333910,2
1124,1
43259,1
415916,2
109080,1
536739,1
322543,1
307887,1
504805,0
536740,0
496648,0
291604,5
402075,0
142232,0
151821,1
207185,0
239581,1
476015,1
51609,1
74888,1
174409,0
575381,5
382875,1
399642,1
64411,1
341985,1
579022,2
415908,1
149345,1
407020,1
167365,0
182313,1
266862,0
182547,0
162771,1
101288,1
457017,6
436971,0
293025,2
23682,1
398270,1
410218,0
6543,4
50517,0
185366,0
321566,1
333701,0
579141,2
171654,1
348089,0
366555,1
9839,6
361419,1
238619,1
246544,1
104006,0
501742,1
449278,0
290138,2
238052,0
359320,0
471545,1
14713,1
468292,1
35580,0
170602,1
384972,1
306534,1
325929,1
280190,2
417230,1
375550,1
12328,5
138708,1
118763,1
160353,1
417678,0
243924,1
185662,1
373615,6
465270,0
217820,6
78160,1
40826,0
353126,0
222083,1
325053,1
523790,0
364035,1
114466,1
443275,1
556057,1
67239,1
203520,0
447288,0
569625,1
224179,1
439221,0
372851,0
295906,2
223716,1
260883,1
287203,0
331537,1
548684,1
551130,0
125994,1
501451,0
463917,0
37178,1
272272,5
23489,1
115669,1
55736,1
312948,1
118583,1
233728,1
496729,1
98649,1
380892,1
502279,0
357975,2
307814,0
435856,0
464045,6
135964,1
534517,0
70650,0
189500,0
512842,0
130781,1
402901,2
73336,1
43254,1
241478,1
542936,6
247085,1
440608,0
211023,1
504611,1
59642,0
250321,1
183819,1
291190,5
503692,0
488599,0
424830,1
122914,1
105880,0
219386,1
289637,2
454561,0
110746,1
185760,0
460852,0
307959,1
261189,2
221943,1
253703,2
223149,0
278188,1
202021,0
178957,0
316653,1
296782,5
418509,5
292172,2
476155,6
535111,1
518474,0
271761,5
409834,0
344899,1
21964,0
211497,0
395823,1
229382,1
554124,1
383395,6
445390,0
248715,1
538225,0
526110,0
495340,0
306990,0
28746,1
272431,0
494129,1
309872,0
491660,6
126262,1
152896,1
289008,1
288874,6
57279,1
308381,1
64795,1
88216,1
434294,1
332136,1
111874,1
368957,6
563218,0
212105,0
189089,1
277081,0
115781,0
29046,1
15008,5
10133,6
59189,1
400357,1
403802,0
363639,0
100045,1
210769,1
375656,1
85994,1
190081,0
415080,0
259786,0
299995,0
66324,1
475646,1
441021,0
440652,0
155333,1
43419,1
183895,1
238993,1
543599,0
216317,0
333362,0
218441,1
406315,1
421495,0
548857,1
504942,0
200742,1
74465,1
56984,0
476243,1
548570,1
322233,1
16442,0
112616,1
360556,1
556749,1
380302,1
144113,1
101932,1
185969,0
49208,1
2196,5
105912,0
39,4
81787,0
453586,0
170421,1
352313,1
98247,1
305773,0
445298,1
346887,0
292502,1
329937,1
295159,0
96266,1
33196,1
454269,1
554924,1
260860,0
341871,1
203538,0
92133,1
76601,1
258964,2
225490,1
174366,4
297323,5
554634,1
140045,1
260387,0
102947,1
430447,0
243471,5
339540,1
200176,0
232269,1
77910,1
6853,2
565436,1
325842,6
226964,1
516924,1
494560,0
144165,1
516972,0
471528,1
349012,1
344062,1
202115,0
315254,0
286350,2
307479,0
150335,0
209011,1
237677,1
576890,5
317525,0
49019,1
259883,1
337201,1
504506,1
392239,0
299103,0
542686,0
89961,1
270624,2
238745,5
84765,0
320200,1
193861,1
52245,0
263857,1
90654,0
476247,1
241157,5
154937,1
429426,0
505703,0
300199,0
311579,1
350571,2
414407,0
32253,1
206197,0
126516,1
382829,6
474322,1
237812,2
307520,1
270958,1
392186,1
313761,0
384746,6
18931,1
244764,1
556838,1
575470,5
576603,2
285650,1
482034,6
57714,1
357627,0
418681,0
175574,1
571773,1
16235,1
22209,1
409350,0
82485,1
404952,5
345902,5
90320,1
120456,1
34569,1
173677,0
242911,1
316260,0
413463,0
379131,1
401180,6
389433,1
227973,1
300787,1
29744,1
393260,1
220392,1
385691,1
496424,1
577203,2
275803,1
488672,0
271793,5
239842,4
546045,1
80213,1
424460,6
464120,6
9402,6
209909,1
176032,4
296023,5
33445,0
316576,4
278397,2
570924,1
189063,0
363525,1
404091,0
129165,1
111135,1
126037,1
191093,0
97231,1
298094,5
336369,1
97652,1
315964,1
28351,0
544271,0
311801,1
213621,0
267313,0
507746,0
325261,1
295759,1
477803,1
430596,0
184889,1
188975,0
463585,6
307890,1
62033,1
19399,0
115216,0
121376,0
444697,1
134514,1
12525,5
111479,1
313076,1
447794,0
146621,0
20655,1
443598,1
210503,1
472427,1
211682,1
403572,2
479938,1
136622,1
303757,2
214917,0
59507,1
58834,1
223258,1
71954,0
308055,1
253124,2
161099,1
296551,0
513277,0
340208,2
478583,1
270858,0
382764,6
63459,1
455821,1
58462,0
215670,1
308983,0
34176,1
84437,1
492817,0
339020,0
435474,0
63014,1
449513,0
189475,1
152930,1
159004,0
417740,0
179990,0
525612,0
363575,1
538373,0
353135,0
86689,0
142231,0
267112,1
206115,0
192293,0
225504,1
561096,1
358947,0
262319,0
563719,1
119652,1
541646,0
55693,1
168838,1
210547,1
323889,0
247585,1
4252,2
53801,1
147196,1
185934,0
124991,1
464750,0
310076,1
481570,0
299953,1
408354,5
442776,0
318361,0
231899,1
304701,2
58161,1
72598,0
252739,1
10758,5
539928,0
391996,1
527799,1
569610,1
30462,1
264428,1
97621,1
60079,0
544641,0
226751,2
385304,0
523733,0
565232,1
160570,0
521008,0
260304,1
431273,0
242747,1
438229,0
117911,0
378529,1
75844,1
403621,1
413336,1
259690,0
85079,1
128564,1
84607,1
188928,1
305151,4
148977,1
103666,1
213268,0
28009,1
198981,1
188987,0
512484,1
467322,1
94199,1
358877,6
328000,1
374225,6
93001,1
111118,1
381053,1
344794,0
4018,3
86797,0
226351,0
106998,1
548714,1
392464,0
275050,5
215249,6
750,1
365393,1
43593,0
447467,1
557962,0
1133,1
200706,1
139364,1
523543,1
162409,1
261906,0
246501,1
295031,5
480720,1
186385,0
130837,1
293607,5
225368,0
424243,0
336125,0
170112,0
297709,2
183538,1
173362,1
189679,0
148432,1
125586,0
566655,5
207500,0
294631,6
281266,2
355279,1
338518,0
235374,5
369144,1
12025,6
455924,0
522432,0
339264,1
482961,0
407292,6
553617,1
322406,0
201439,0
550037,1
382020,1
337388,2
6757,0
485988,1
16699,1
144306,1
19359,1
104002,0
293332,1
113257,1
125785,0
317439,1
274126,1
319217,1
567579,1
479310,1
123774,1
212609,0
395564,1
395850,1
389553,1
516068,0
94894,0
450536,0
437446,1
497180,0
175612,1
54030,1
100111,1
248438,1
144833,1
170862,0
40428,1
363750,1
451673,0
247004,0
340406,1
193073,0
232676,1
461699,0
225049,1
217501,0
490316,1
65884,1
372658,1
114117,1
437271,0
324958,0
400509,6
504410,0
15451,0
265054,2
215682,1
410787,0
131863,1
206019,1
27879,1
394711,1
23622,1
497394,6
475727,0
342655,1
550704,0
19128,1
114708,1
369612,1
176687,1
268177,2
422422,1
400003,0
201369,4
265525,5
354055,0
283232,0
555786,1
338128,1
40901,0
106307,1
332326,1
95239,1
326455,1
370744,0
223525,6
228855,1
197738,1
558936,0
401653,1
229964,1
123480,1
429865,0
216841,1
127993,1
314391,0
335970,1
3589,0
95829,1
33063,0
443636,1
379300,1
215862,6
210908,0
162008,1
426014,0
438154,0
215418,1
518223,0
561640,0
81185,0
387954,1
513881,0
45777,1
443274,1
134822,1
97899,1
463377,1
433751,0
276865,0
130073,1
522959,0
56590,0
69048,1
108795,1
207542,0
549890,0
285969,5
419449,1
502986,6
412192,0
412307,0
319351,1
528422,0
258934,2
24715,0
202086,0
207906,1
430991,0
542248,6
274594,0
79012,1
416584,1
427632,0
50864,0
444873,1
49971,1
243800,1
286172,1
494142,0
441362,0
552976,0
515235,0
74176,4
468747,0
414636,0
379311,1
244440,1
391916,0
226517,1
222442,1
510610,0
